MSW93_Order	MSW93_Family	MSW93_Genus	MSW93_Species	MSW93_Binomial	1-1_ActivityCycle	5-1_AdultBodyMass_g	8-1_AdultForearmLen_mm	13-1_AdultHeadBodyLen_mm	2-1_AgeatEyeOpening_d	3-1_AgeatFirstBirth_d	18-1_BasalMetRate_mLO2hr	5-2_BasalMetRateMass_g	6-1_DietBreadth	7-1_DispersalAge_d	9-1_GestationLen_d	12-1_HabitatBreadth	22-1_HomeRange_km2	22-2_HomeRange_Indiv_km2	14-1_InterBirthInterval_d	15-1_LitterSize	16-1_LittersPerYear	17-1_MaxLongevity_m	5-3_NeonateBodyMass_g	13-2_NeonateHeadBodyLen_mm	21-1_PopulationDensity_n/km2	10-1_PopulationGrpSize	23-1_SexualMaturityAge_d	10-2_SocialGrpSize	24-1_TeatNumber	12-2_Terrestriality	6-2_TrophicLevel	25-1_WeaningAge_d	5-4_WeaningBodyMass_g	13-3_WeaningHeadBodyLen_mm	References	5-5_AdultBodyMass_g_EXT	16-2_LittersPerYear_EXT	5-6_NeonateBodyMass_g_EXT	5-7_WeaningBodyMass_g_EXT	26-1_GR_Area_km2	26-2_GR_MaxLat_dd	26-3_GR_MinLat_dd	26-4_GR_MRLat_dd	26-5_GR_MaxLong_dd	26-6_GR_MinLong_dd	26-7_GR_MRLong_dd	27-1_HuPopDen_Min_n/km2	27-2_HuPopDen_Mean_n/km2	27-3_HuPopDen_5p_n/km2	27-4_HuPopDen_Change	28-1_Precip_Mean_mm	28-2_Temp_Mean_01degC	30-1_AET_Mean_mm	30-2_PET_Mean_mm
Carnivora	Procyonidae	Nasua	nasua	Nasua nasua	3	3790	-999	529.63	8	-999	1054.97	3780	6	-999	75.15	2	0.8	0.73	365	3.67	-999	212.4	145	-999	15.5	-999	730	-999	-999	2	2	116.2	-999	-999	367;543;730;1113;1297;1822;2151;2431;2655	-999	1.11	-999	-999	10694990	9.38	-32.48	-11.55	-39.91	-77.82	-58.87	0	15.03	0	0.11	156.33	239.16	1316.05	1510.34
Carnivora	Procyonidae	Nasuella	olivacea	Nasuella olivacea	2	1340	-999	389.56	-999	-999	-999	-999	6	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	2	-999	-999	-999	1113;2151;2655	-999	-999	-999	-999	111927	9.22	-1.39	3.91	-70.09	-78.51	-74.3	2	79.9	6	0.09	118.71	177.03	1429.45	1509.97
Chiroptera	Natalidae	Natalus	lepidus	Natalus lepidus	-999	-999	29	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	889;1658;2151	3.96	-999	-999	-999	66549	25.56	21.23	23.39	-75	-84.95	-79.97	2	92.09	5	0.03	111.11	250.96	1261	1950
Chiroptera	Natalidae	Natalus	micropus	Natalus micropus	-999	-999	33.49	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	889;1658;2151	5.98	-999	-999	-999	192774	23.19	13.31	18.25	-68.32	-84.95	-76.63	2	156.27	23	0.04	106.88	246.31	1361.58	1646.11
Chiroptera	Natalidae	Natalus	stramineus	Natalus stramineus	-999	5.64	38.86	-999	17	-999	-999	-999	1	-999	245.16	1	-999	-999	-999	0.98	1	57.96	1.83	-999	-999	-999	-999	-999	-999	2	3	51.33	4.15	-999	465;657;889;1297;1658;2040;2143;2151;2655;2750	-999	-999	-999	-999	4163855	30.42	-22.96	3.72	-34.79	-112.03	-73.41	0	54.93	1	0.09	119.95	231.33	1102.23	1524.97
Chiroptera	Natalidae	Natalus	tumidifrons	Natalus tumidifrons	-999	3.59	33	-999	-999	-999	-999	-999	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	889;1222;1658;2151;2655	-999	-999	-999	-999	1525	26.91	23.43	25.17	-74.42	-77.58	-76	4	8.63	4	0.11	-999	-999	-999	-999
Chiroptera	Natalidae	Natalus	tumidirostris	Natalus tumidirostris	-999	6.25	38.49	-999	-999	-999	8.31	5.4	1	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	3	-999	-999	-999	196;889;1084;1658;2151;2622;2655;2719	-999	-999	-999	-999	1541215	12.46	1.18	6.82	-51.64	-76.92	-64.28	0	34.18	0	0.11	132.59	247.02	1426.25	1698.19
Rodentia	Muridae	Neacomys	guianae	Neacomys guianae	-999	15.9	-999	-999	-999	-999	-999	-999	3	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	27.8	-999	-999	1	-999	1	2	-999	-999	-999	730;905;2151;2655	-999	-999	-999	-999	490418	6.89	-1.13	2.88	-49.87	-60.05	-54.96	0	3.44	0	0.08	175.32	253.12	1478.99	1713.65
Rodentia	Muridae	Neacomys	pictus	Neacomys pictus	1	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	2	-999	-999	-999	2151	-999	-999	-999	-999	3248	8.34	7.69	8.01	-77.25	-77.96	-77.6	3	4.99	3	0	199.01	244.74	1541.75	1732.69
Rodentia	Muridae	Neacomys	spinosus	Neacomys spinosus	1	19	-999	-999	-999	-999	-999	-999	3	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	1	2	-999	-999	-999	905;2151;2655	-999	-999	-999	-999	3572208	1.92	-20.25	-9.16	-49.37	-78.67	-64.02	0	3.08	0	0.14	182.12	246.77	1406.15	1537.98
Rodentia	Muridae	Neacomys	tenuipes	Neacomys tenuipes	1	19	-999	-999	-999	-999	-999	-999	4	-999	-999	1	-999	-999	-999	3.94	6.1	-999	-999	-999	273	-999	27.17	1	-999	1	2	-999	-999	-999	730;905;1297;2151;2159;2655	-999	-999	-999	-999	1180607	11.4	-3.19	4.1	-49.87	-77.93	-63.9	0	28.1	0	0.12	151.01	247.93	1425.88	1647.2
Insectivora	Soricidae	Nectogale	elegans	Nectogale elegans	-999	38	-999	109	-999	-999	-999	-999	2	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	3	-999	-999	-999	626;630;1456;2655	-999	-999	-999	-999	509364	34.24	26.94	30.59	108.45	89.22	98.83	1	134.05	2	0.07	126.95	84.6	862.65	1023.02
Rodentia	Muridae	Nectomys	palmipes	Nectomys palmipes	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	2151	-999	-999	-999	-999	76477	10.76	4.57	7.67	-59.84	-64.67	-62.26	0	30.71	1	0.16	126.21	236.97	1517.2	1770.52
Rodentia	Muridae	Nectomys	parvipes	Nectomys parvipes	1	249	-999	-999	-999	-999	-999	-999	3	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	1	2	-999	-999	-999	905;2151;2655	-999	-999	-999	-999	1283	4.77	4.4	4.59	-52.26	-52.62	-52.44	0	9.99	0	0.3	307.99	242.99	1560.74	1816.5
Rodentia	Muridae	Nectomys	squamipes	Nectomys squamipes	1	185	-999	182.42	-999	-999	-999	-999	7	-999	-999	2	1.57E-03	1.53E-03	-999	4.49	-999	-999	-999	-999	216	-999	-999	1	8	1	2	-999	-999	-999	730;890;905;910;1297;1843;2151;2655	-999	-999	-999	-999	10671225	10.76	-26.46	-7.84	-36.06	-79.03	-57.55	0	17.56	0	0.12	155.79	241.18	1329.61	1526.93
Rodentia	Muridae	Nelsonia	goldmani	Nelsonia goldmani	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3980	19.94	19.05	19.5	-102.04	-102.54	-102.29	24	71.22	24	0.05	89.5	203.29	865	1394.82
Rodentia	Muridae	Nelsonia	neotomodon	Nelsonia neotomodon	-999	80	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	46170	24.21	19.46	21.83	-102.3	-105.9	-104.1	4	28.77	4	0.06	54.62	152.67	731.24	1353.48
Carnivora	Felidae	Neofelis	nebulosa	Neofelis nebulosa	2	15100	-999	839.14	9.25	-999	-999	-999	1	-999	93.44	2	-999	-999	-999	2.25	-999	204	167	-999	-999	1	661.66	-999	-999	2	3	112.79	923	-999	543;1015;1113;1297;2655	-999	-999	-999	-999	2913593	28.84	-5.69	11.57	122	84.53	103.26	1	148.07	4	0.11	178.64	218.29	1288.73	1517.92
Rodentia	Muridae	Neofiber	alleni	Neofiber alleni	1	265	-999	199.49	15	-999	216.8	258.1	3	-999	28.34	2	3.81E-05	3.50E-05	-999	2.33	4.5	-999	9.33	-999	14700	-999	82.2	1	-999	1	1	20.79	-999	-999	369;730;1297;1822;1849;1949;2655	-999	-999	-999	-999	100572	31.24	24.94	28.09	-80.03	-85.18	-82.6	0	130.84	2	0.1	111.09	218.69	1181.48	1379.1
Rodentia	Muridae	Neohydromys	fuscus	Neohydromys fuscus	-999	18.8	-999	89.86	-999	-999	-999	-999	3	-999	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	1	2	-999	-999	-999	977;1461;2152;2655	-999	-999	-999	-999	3155	-4.59	-7.53	-6.06	146.78	140.76	143.77	7	21	7	0.08	315.03	143.6	1660.79	1699.16
Insectivora	Soricidae	Neomys	anomalus	Neomys anomalus	-999	12.6	-999	75.99	22	-999	66.81	13.1	-999	-999	26	3	-999	-999	-999	7.1	-999	24	0.58	-999	-999	-999	89.97	-999	10	1	-999	27.66	-999	-999	543;626;630;1081;1297;1445;1456;1822;2080;2655;2786;2819	-999	-999	-999	-999	2471913	54.64	36.01	45.32	41.86	-9.49	16.18	3	122.75	15	6.76E-03	56.71	88.02	503.7	696.6
Insectivora	Soricidae	Neomys	fodiens	Neomys fodiens	2	14.8	-999	81.94	22	-999	66.83	14.1	3	-999	21.41	3	1.57E-04	1.45E-04	59	6.59	2	36	0.71	-999	320	1	276.57	-999	10	1	2	36.29	10	-999	34;541;543;562;620;622;623;624;626;629;630;813;857;1081;1297;1436;1445;1456;1577;1737;1738;1817;1822;2009;2080;2334;2597;2655;2730;27862819;2891;2954	-999	-999	-999	-999	12748837	71.13	40.04	55.58	144.75	-9.29	67.73	0	52.9	0	-8.55E-05	43.41	17.7	372.49	428.83
Insectivora	Soricidae	Neomys	schelkovnikovi	Neomys schelkovnikovi	-999	-999	-999	86.94	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	-999	626;630;1456	20.3	-999	-999	-999	541334	46.48	37.92	42.2	50.37	35.96	43.16	1	89.84	7	0.03	52.66	67.94	523.97	751.54
Dasyuromorphia	Dasyuridae	Neophascogale	lorentzi	Neophascogale lorentzi	2	212	-999	196	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	977;1760;1991;2655	-999	-999	-999	-999	30929	-3.74	-6.16	-4.95	144.39	137.82	141.1	3	10.32	3	0.2	230.41	194.83	1663.49	1663.49
Carnivora	Otariidae	Neophoca	cinerea	Neophoca cinerea	2	189000	-999	1808.45	0	-999	-999	-999	6	-999	266.61	2	-999	-999	539.89	1	-999	192	7140	-999	-999	-999	1386.84	-999	-999	1	2	547.5	-999	-999	367;1297;1763;2151;2655;2986	-999	0.91	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Cetacea	Phocoenidae	Neophocaena	phocaenoides	Neophocaena phocaenoides	-999	32500	-999	-999	-999	-999	-999	-999	-999	-999	319.01	-999	-999	-999	730	0.97	-999	276	6660	-999	-999	-999	-999	-999	-999	-999	-999	319.37	24500	-999	543;1297;2655	-999	0.78	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
Chiroptera	Pteropodidae	Neopteryx	frosti	Neopteryx frosti	-999	-999	109.99	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	0.98	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	1297;1658;2151	177	-999	-999	-999	1526	0.8	-2.12	-0.65	123.06	119.61	121.33	29	51	29	0.12	219	190.26	1832	1851
Rodentia	Muridae	Neotoma	albigula	Neotoma albigula	1	208	-999	176.48	14.7	-999	134.5	183	2	-999	37	1	1.99E-04	1.95E-04	49	2.09	2	92.4	11.2	-999	601	-999	91.26	1	-999	1	1	33.49	103	-999	543;952;1297;1822;1850;2435;2473;2572;2655;2888;2924	-999	-999	-999	-999	1897367	39.02	19.51	29.26	-98.4	-116.85	-107.63	0	19.96	0	0.1	30.34	158.36	485.49	1148.58
Rodentia	Muridae	Neotoma	angustapalata	Neotoma angustapalata	-999	198	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	9613	23.57	22.45	23.01	-98.77	-99.9	-99.33	6	26.4	6	0.08	54.61	221.57	934.68	1452.44
Rodentia	Muridae	Neotoma	anthonyi	Neotoma anthonyi	-999	195	-999	179.92	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	687;2655	-999	-999	-999	-999	1	31.82	31.8	31.81	-116.79	-116.8	-116.8	6	6	6	0.2	-999	-999	-999	-999
Rodentia	Muridae	Neotoma	bryanti	Neotoma bryanti	-999	182	-999	208.99	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	229	-999	-999	-999	-999	-999	-999	-999	-999	-999	64;2655	-999	-999	-999	-999	370	28.37	28.03	28.2	-115.14	-115.35	-115.25	8	8	8	0.14	-999	-999	-999	-999
Rodentia	Muridae	Neotoma	bunkeri	Neotoma bunkeri	-999	375	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	9	26.12	26.08	26.1	-111.25	-111.29	-111.27	4	4	4	0	-999	-999	-999	-999
Rodentia	Muridae	Neotoma	chrysomelas	Neotoma chrysomelas	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0.97	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1297	-999	-999	-999	-999	29901	15.08	12.44	13.76	-85.62	-88.21	-86.92	21	80.02	28	0.16	122.37	200.73	1143.64	1607.86
Rodentia	Muridae	Neotoma	cinerea	Neotoma cinerea	1	286	-999	209.21	14.5	-999	168.59	205.1	3	-999	29.73	-999	0.03	0.03	30	3.5	1.5	-999	14.4	-999	-999	-999	484.77	4	-999	-999	1	26.2	93.5	-999	879;952;1215;1297;1573;1594;1822;1849;2652;2655;2924	-999	-999	-999	-999	3606599	65.62	34.55	50.09	-100.14	-138.98	-119.56	0	7.53	0	0.08	40.78	33.34	356.18	668.38
Rodentia	Muridae	Neotoma	devia	Neotoma devia	-999	200	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	73865	36.51	32.02	34.26	-111.23	-114.93	-113.08	0	15.62	0	0.2	18.87	167.99	279.45	1121.1
Rodentia	Muridae	Neotoma	floridana	Neotoma floridana	1	254	-999	212.99	17.5	-999	-999	-999	3	-999	34.84	-999	1.78E-03	1.61E-03	83	3.11	2.5	36	14	66	270	-999	152.08	1	-999	-999	1	32.97	45.9	-999	543;730;1122;1297;1328;1417;1849;2197;2240;2311;2317;2362;2655;2924;3019	-999	-999	-999	-999	2108770	44.08	26.78	35.43	-72.89	-105.07	-88.98	0	53.59	1	0.05	85.81	153.31	878.34	1012.89
Rodentia	Muridae	Neotoma	fuscipes	Neotoma fuscipes	-999	224	-999	208.57	14	-999	148.54	186.85	-999	-999	33.26	-999	1.77E-03	1.59E-03	-999	2.69	1.75	-999	13.2	-999	1700	-999	-999	1	-999	-999	-999	27.49	-999	-999	547;697;730;819;1297;1573;1822;1849;1944;2655;2924;3072	-999	-999	-999	-999	326843	45.83	29.83	37.83	-114.96	-124.43	-119.69	0	98.89	1	0.09	50.62	108	359.37	1020.93
Rodentia	Muridae	Neotoma	goldmani	Neotoma goldmani	-999	198	-999	145.23	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1.29	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1396;2655	-999	-999	-999	-999	171527	28.9	21.06	24.98	-99.42	-104.82	-102.12	1	19.86	2	0.07	25.72	167.75	500.27	1101.34
Rodentia	Geomyidae	Orthogeomys	cavator	Orthogeomys cavator	-999	650	-999	-999	-999	-999	-999	-999	3	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	2151;2655	-999	-999	-999	-999	767	9.83	8.41	9.12	-82.39	-83.95	-83.17	13	62.36	13	0.05	231.6	277.48	1528	1755
Rodentia	Geomyidae	Orthogeomys	cherriei	Orthogeomys cherriei	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	2151	-999	-999	-999	-999	6003	10.52	9.82	10.17	-83.09	-84.91	-84	16	85.96	16	0.2	304.68	248.57	1361.47	1731.24
Rodentia	Geomyidae	Orthogeomys	cuniculus	Orthogeomys cuniculus	1	500	-999	-999	-999	-999	-999	-999	3	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	511;2151;2655	-999	-999	-999	-999	610	16.6	16.39	16.5	-94.15	-94.46	-94.3	6	14.51	6	0.12	223.14	233.05	1114.8	1588.95
Rodentia	Geomyidae	Orthogeomys	dariensis	Orthogeomys dariensis	-999	438	-999	-999	-999	-999	-999	-999	3	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	2151;2655	-999	-999	-999	-999	30081	9.11	6.59	7.85	-76.91	-78.57	-77.74	2	9.17	3	0.1	207.7	252	1551.91	1677.12
Rodentia	Geomyidae	Orthogeomys	grandis	Orthogeomys grandis	-999	500	-999	-999	-999	-999	-999	-999	3	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	2151;2655	-999	-999	-999	-999	152715	19.52	13.18	16.35	-87.01	-103.15	-95.08	8	84.34	12	0.07	115.58	210.28	1026.15	1642.74
Rodentia	Geomyidae	Orthogeomys	heterodus	Orthogeomys heterodus	-999	615	-999	-999	-999	-999	-999	-999	3	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	2151;2655	-999	-999	-999	-999	1199	10.26	9.68	9.97	-83.61	-84.43	-84.02	58	196.05	58	0.17	238.21	218.22	1424.04	1755
Rodentia	Geomyidae	Orthogeomys	hispidus	Orthogeomys hispidus	-999	500	-999	-999	-999	-999	-999	-999	3	-999	-999	2	-999	-999	-999	1.97	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	1297;2151;2655	-999	-999	-999	-999	399398	23.45	14.19	18.82	-86.86	-99.87	-93.36	3	56.13	4	0.14	116.21	234.91	1260.67	1570.09
Rodentia	Muridae	Neotoma	lepida	Neotoma lepida	1	144	-999	163.98	13.05	-999	90.69	119.2	1	-999	33	2	1.12E-03	1.00E-03	60	2.7	3.5	-999	9.38	-999	669	-999	80.97	-999	-999	2	1	32.85	34.9	-999	531;730;808;878;1215;1297;1573;1822;1849;1944;2572;2655;2921;2924	-999	-999	-999	-999	984444	44.14	22.86	33.5	-107.61	-121.97	-114.79	0	33.94	0	0.11	20.02	115.33	283.23	1004.02
Rodentia	Muridae	Neotoma	martinensis	Neotoma martinensis	-999	240	-999	184.43	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	689;2655	-999	-999	-999	-999	3	30.49	30.47	30.48	-116.09	-116.12	-116.11	6	6	6	0.2	-999	-999	-999	-999
Rodentia	Muridae	Neotoma	mexicana	Neotoma mexicana	1	203	-999	184.41	-999	-999	-999	-999	5	-999	33.26	-999	-999	-999	-999	2.5	2	-999	10.4	-999	133	-999	51.89	-999	-999	-999	1	-999	-999	-999	482;684;730;925;1297;1594;2183;2655;2924	-999	-999	-999	-999	1791179	40.98	13.62	27.3	-88.01	-112.9	-100.45	0	46.5	0	0.1	47.48	157.42	628.65	1250.72
Rodentia	Muridae	Neotoma	micropus	Neotoma micropus	2	255	-999	213	13.5	-999	-999	-999	5	182.49	34	-999	2.00E-04	1.84E-04	-999	2.46	2	27	11.7	-999	2520	-999	147.63	-999	-999	-999	1	29.63	-999	-999	450;730;952;1297;1573;2393;2655;2924	-999	-999	-999	-999	1066969	38.38	21.34	29.86	-96.76	-108.93	-102.85	0	16.87	0	0.07	39.57	172.97	578.71	1140.31
Rodentia	Muridae	Neotoma	nelsoni	Neotoma nelsoni	-999	198	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	401	19.44	19.23	19.34	-97.18	-97.38	-97.28	100	100	100	0.08	135	104	1082	1223
Rodentia	Muridae	Neotoma	palatina	Neotoma palatina	-999	198	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	12276	23.11	21.28	22.19	-103.35	-104.23	-103.79	4	10.18	4	0.04	55.03	162.6	712.96	1379.13
Rodentia	Muridae	Neotoma	phenax	Neotoma phenax	-999	227	-999	196	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	1297;1641;2655	-999	-999	-999	-999	42813	28.31	24.26	26.29	-107.44	-111.37	-109.4	3	42.76	4	0.1	26.35	238.77	656.95	1364.05
Rodentia	Muridae	Neotoma	stephensi	Neotoma stephensi	-999	149	-999	160.99	13	-999	-999	-999	3	-999	31.69	-999	-999	-999	130	1.07	1.9	-999	10.6	-999	-999	-999	281.35	-999	-999	-999	2	36.48	35	-999	1297;1515;2655;2923;2924	-999	-999	-999	-999	227259	37.29	32.41	34.85	-106.38	-114.48	-110.43	0	5.77	0	0.12	24.91	120.18	387.54	1132.57
Rodentia	Muridae	Neotoma	varia	Neotoma varia	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	28.73	28.71	28.72	-112.27	-112.29	-112.28	33	33	33	0.17	-999	-999	-999	-999
Rodentia	Muridae	Neotomodon	alstoni	Neotomodon alstoni	1	44.7	-999	115.33	19	-999	-999	-999	-999	-999	27.3	2	1.52E-03	1.37E-03	-999	3.2	2.5	-999	3.4	29	2920	-999	111.75	-999	-999	1	-999	-999	-999	-999	730;926;1297;1832;2655;3030	-999	-999	-999	-999	47684	19.96	18.79	19.37	-96.84	-102.53	-99.68	19	328	24	0.09	90.97	172.71	931.06	1354.62
Rodentia	Muridae	Neotomys	ebriosus	Neotomys ebriosus	-999	64.5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2655	-999	-999	-999	-999	859787	-7.45	-29.71	-18.58	-64.02	-78.13	-71.08	0	13.47	0	0.06	63.94	48.08	634.86	1307.39
Artiodactyla	Bovidae	Neotragus	batesi	Neotragus batesi	2	2950	-999	539.99	-999	365	-999	-999	4	-999	181.24	1	-999	-999	-999	1	-999	168	500	-999	-999	-999	317.52	-999	4	1	1	-999	-999	-999	904;1297;1848;2655;2693;2986	-999	-999	-999	-999	1089948	8.02	-4.03	1.99	30.92	6.03	18.47	0	41.93	1	0.1	144.95	238.25	1384.8	1560.58
Artiodactyla	Bovidae	Neotragus	moschatus	Neotragus moschatus	2	5600	-999	600	-999	-999	-999	-999	5	-999	180	1	-999	-999	-999	1	-999	168	-999	-999	16.8	-999	172.04	1.5	4	1	1	-999	-999	-999	543;869;1052;1297;1525;1848;2629;2655;2693	-999	-999	-999	-999	1612116	2.16	-28.74	-13.29	40.84	30.22	35.53	1	42.01	2	0.19	75.22	231.84	908.38	1518.29
Artiodactyla	Bovidae	Neotragus	pygmaeus	Neotragus pygmaeus	2	3880	-999	500	-999	-999	-999	-999	4	-999	180	-999	-999	-999	-999	1	-999	168	-999	-999	-999	-999	-999	2	4	-999	1	-999	-999	-999	543;1525;1848;2655;2693	-999	-999	-999	-999	426515	9.27	4.35	6.81	0.13	-13.32	-6.59	3	74.42	8	0.07	176.5	256.17	1310.62	1560.33
Rodentia	Muridae	Nesokia	bunnii	Nesokia bunnii	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	125601	33.79	29.5	31.65	49.34	43.96	46.65	6	78.56	21	0.08	13.8	234.02	193.33	1300.29
Rodentia	Muridae	Nesokia	indica	Nesokia indica	-999	178	-999	-999	-999	-999	-999	-999	2	-999	16.99	-999	-999	-999	-999	4.17	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	679;1297;2329;2655	-999	-999	-999	-999	3123148	44.14	22.73	33.44	93.64	48.71	71.18	0	71.51	1	0.14	23.65	158.25	269.32	1122.51
Lagomorpha	Leporidae	Nesolagus	netscheri	Nesolagus netscheri	1	1520	-999	377.73	-999	-999	-999	-999	2	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	1	-999	-999	-999	95;511;899;990;1952	-999	-999	-999	-999	15903	3.3	-5	-0.84	104.56	97.51	101.03	39	83.11	39	0.16	269.74	238.81	1856.66	1875.92
Rodentia	Muridae	Nesomys	rufus	Nesomys rufus	2	165	-999	207.99	-999	-999	-999	-999	2	-999	-999	-999	5.38E-03	4.65E-03	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	1	-999	-999	-999	1048;1573;2152;2333;2655	-999	-999	-999	-999	65566	-13.66	-22.77	-18.21	50.11	46.75	48.43	8	43.74	10	0.18	169.07	191.8	1325.2	1577.46
Insectivora	Nesophontidae	Nesophontes	edithae	Nesophontes edithae	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
