"season","season_week","year_week","week_start_date","weekID","monthID","year","denv1_cases","denv2_cases","denv3_cases","denv4_cases","other_positive_cases","additional_cases","total_cases","NDVI.18.45.66.14.","NDVI.18.50..66.14.","satprecip","tmin","tmax","prec","dtr","tavg","nino12","nino34","soi","pop","adjpop"
"2005/2006",26,43,"10/22/2005",200543,200510,2005,0,16,4,1,32,2,55,0.1623143,0.05126667,28.11,298.7,303.1,60.5,2.485714286,300.7571429,19.72,28.89,2,2403542,2396578.077
"2005/2006",27,44,"10/29/2005",200544,200510,2005,0,8,4,0,39,2,53,0.2017429,-0.0622,37.51,298.9,302.6,19.59,2.485714286,300.9571429,19.72,28.89,2,2403542,2396412.269
"2005/2006",28,45,"11/5/2005",200545,200511,2005,0,9,0,0,34,3,46,0.1520714,0.06455,39.82,298.3,301.9,26.9,2.185714286,300.2785714,20.62,28.67,-0.3,2403542,2396246.462
"2005/2006",29,46,"11/12/2005",200546,200511,2005,0,8,0,0,28,7,43,0.1821714,0.0174,17.89,298,301.4,118.81,2.285714286,299.3857143,20.62,28.67,-0.3,2403542,2396080.654
"2005/2006",30,47,"11/19/2005",200547,200511,2005,0,4,0,0,25,0,29,0.1852286,0.1654,26.65,297.8,302.2,19.43,2.714285714,299.4428571,20.62,28.67,-0.3,2403542,2395914.846
"2005/2006",31,48,"11/26/2005",200548,200511,2005,0,8,2,0,12,0,22,0.2481857,0.1823,0,295.9,300.4,25.92,2.742857143,298.6714286,20.62,28.67,-0.3,2403542,2395749.038
"2005/2006",32,49,"12/3/2005",200549,200512,2005,0,12,1,0,11,2,26,0.20685,0.04135,0,297.4,300.8,15,2.1,299.05,22.29,28.35,0,2403542,2395583.231
"2005/2006",33,50,"12/10/2005",200550,200512,2005,0,6,0,0,7,0,13,0.1695143,-0.07753333,0,296.5,300.9,15.3,2.5,298.8357143,22.29,28.35,0,2403542,2395417.423
"2005/2006",34,51,"12/17/2005",200551,200512,2005,0,10,1,0,6,0,17,0.2935714,0.0531,0,296.1,300.7,11.34,2.685714286,298.7428571,22.29,28.35,0,2403542,2395251.615
"2005/2006",35,52,"12/24/2005",200552,200512,2005,0,3,0,0,5,0,8,0.1859,0.0881,25.69,297.2,300.4,1.19,2.414285714,298.8928571,22.29,28.35,0,2403542,2395085.808
"2005/2006",36,1,"1/1/2006",200601,200601,2006,0,4,1,0,8,0,13,0.09948571,-0.04533333,72.69,296.6,300.1,6.47,2.357142857,298.6214286,24.33,27.68,2.7,2394920,2394920
"2005/2006",37,2,"1/8/2006",200602,200601,2006,0,3,0,0,7,0,10,0.2393143,0.00455,47.63,297,300.7,30.4,2.385714286,298.6357143,24.33,27.68,2.7,2394920,2394678.788
"2005/2006",38,3,"1/15/2006",200603,200601,2006,0,8,0,0,8,1,17,0.1011143,-0.11174,26.78,296.6,300.9,32.4,2.185714286,298.3214286,24.33,27.68,2.7,2394920,2394437.577
"2005/2006",39,4,"1/22/2006",200604,200601,2006,0,11,2,0,6,0,19,0.1076833,-0.0458,0,295.5,300.2,14.2,2.042857143,298.0642857,24.33,27.68,2.7,2394920,2394196.365
"2005/2006",40,5,"1/29/2006",200605,200601,2006,0,4,1,0,4,0,9,0.1399571,-0.005,0,295.5,299.7,9.29,2.042857143,297.4785714,24.33,27.68,2.7,2394920,2393955.154
"2005/2006",41,6,"2/5/2006",200606,200602,2006,0,3,1,0,4,1,9,0.2104571,-0.1369,18.15,295.6,300.6,11.47,2.857142857,298.1428571,26.46,27.39,0.2,2394920,2393713.942
"2005/2006",42,7,"2/12/2006",200607,200602,2006,0,4,1,0,4,0,9,0.2061857,-0.02752,11.8,296.7,300.9,6.8,2.585714286,298.3928571,26.46,27.39,0.2,2394920,2393472.731
"2005/2006",43,8,"2/19/2006",200608,200602,2006,0,2,1,0,0,0,3,0.2859714,0.1611,0,296.9,299.9,1.3,2.228571429,298.4571429,26.46,27.39,0.2,2394920,2393231.519
"2005/2006",44,9,"2/26/2006",200609,200602,2006,0,6,0,0,0,1,7,0.2190667,-0.105825,0,296.1,300.9,4.8,3.628571429,298.3857143,26.46,27.39,0.2,2394920,2392990.308
"2005/2006",45,10,"3/5/2006",200610,200603,2006,0,2,2,0,3,0,7,0.1503,0.018275,16.74,295.4,300.3,15.7,2.985714286,297.4928571,26.77,27.79,2.9,2394920,2392749.096
"2005/2006",46,11,"3/12/2006",200611,200603,2006,0,0,0,0,0,0,0,0.1572143,-0.01436,31.34,296,300.4,17.18,2.5,297.9928571,26.77,27.79,2.9,2394920,2392507.885
"2005/2006",47,12,"3/19/2006",200612,200603,2006,0,0,0,0,1,1,2,0.1394,-0.10425,0,296.7,300.4,2.7,3.071428571,298.4357143,26.77,27.79,2.9,2394920,2392266.673
"2005/2006",48,13,"3/26/2006",200613,200603,2006,0,1,1,0,1,0,3,0.08703333,0.0471,198.48,296.3,301.3,32.1,3.571428571,298.6571429,26.77,27.79,2.9,2394920,2392025.462
"2005/2006",49,14,"4/2/2006",200614,200604,2006,0,2,0,0,1,0,3,0.0959,0.07005,41.24,296.2,300.5,19.1,2.785714286,298.6642857,24.15,28.38,1.8,2394920,2391784.25
"2005/2006",50,15,"4/9/2006",200615,200604,2006,0,0,1,0,0,0,1,0.1032857,0.01794,64.46,296.8,301.1,27.3,3.071428571,298.95,24.15,28.38,1.8,2394920,2391543.038
"2005/2006",51,16,"4/16/2006",200616,200604,2006,0,1,0,0,2,0,3,0.1299714,-0.1001,97.5,296.6,302,23.22,3.342857143,299.0142857,24.15,28.38,1.8,2394920,2391301.827
"2005/2006",52,17,"4/23/2006",200617,200604,2006,0,2,0,0,1,0,3,0.08678571,0.0351,60.32,297.2,301.4,16.55,3.1,299.3928571,24.15,28.38,1.8,2394920,2391060.615
"2006/2007",1,18,"4/30/2006",200618,200604,2006,0,2,0,0,1,0,3,0.09565714,0.04355,12.09,296.5,302.2,33.6,2.771428571,298.2714286,24.15,28.38,1.8,2394920,2390819.404
"2006/2007",2,19,"5/7/2006",200619,200605,2006,0,2,0,0,4,1,7,0.08275714,0.0534,88.84,297.1,301.9,53.1,2.828571429,299.0857143,23.86,28.91,-0.8,2394920,2390578.192
"2006/2007",3,20,"5/14/2006",200620,200605,2006,0,1,0,0,2,0,3,0.1872143,0.04546667,18.81,297.9,302.8,45.3,2.671428571,300.3357143,23.86,28.91,-0.8,2394920,2390336.981
"2006/2007",4,21,"5/21/2006",200621,200605,2006,0,1,0,0,3,1,5,0.2095714,-0.1001333,47.18,298.9,302.8,2.36,2.971428571,300.8,23.86,28.91,-0.8,2394920,2390095.769
"2006/2007",5,22,"5/28/2006",200622,200605,2006,0,3,2,0,5,1,11,0.1009571,0.033525,34.51,298.6,302.7,8.1,2.985714286,300.7785714,23.86,28.91,-0.8,2394920,2389854.558
"2006/2007",6,23,"6/4/2006",200623,200606,2006,0,1,0,0,4,0,5,0.1338286,0.0144,6.1,299,303.3,5.6,3.114285714,301.2,22.77,29.15,-0.4,2394920,2389613.346
"2006/2007",7,24,"6/11/2006",200624,200606,2006,0,1,0,0,4,0,5,0.1498833,-0.0572,20.46,298.7,302.3,39.54,2.614285714,300.55,22.77,29.15,-0.4,2394920,2389372.135
"2006/2007",8,25,"6/18/2006",200625,200606,2006,0,3,1,0,2,0,6,0.1105571,0.04276667,115.26,299,302.4,47.64,2.257142857,300.4285714,22.77,29.15,-0.4,2394920,2389130.923
"2006/2007",9,26,"6/25/2006",200626,200606,2006,0,2,1,0,3,0,6,0.1229429,0.1977,51.04,298.8,303,21.11,2.585714286,300.9214286,22.77,29.15,-0.4,2394920,2388889.712
"2006/2007",10,27,"7/2/2006",200627,200607,2006,0,0,0,0,4,0,4,0.1333333,0.05485,19.96,298.4,303,48.58,2.714285714,300.5,22.19,29.07,-1,2394920,2388648.5
"2006/2007",11,28,"7/9/2006",200628,200607,2006,0,3,0,0,1,0,4,0.1058286,0.06923333,54.06,298.3,302,66.8,2.642857143,300.1071429,22.19,29.07,-1,2394920,2388407.288
"2006/2007",12,29,"7/16/2006",200629,200607,2006,0,2,0,0,6,0,8,0.1615429,0.02816667,30.65,298.6,302.5,22.1,2.714285714,300.7,22.19,29.07,-1,2394920,2388166.077
"2006/2007",13,30,"7/23/2006",200630,200607,2006,0,6,4,0,4,0,14,0.1018,-0.10605,93.78,298.4,302.8,60.94,2.742857143,300.7571429,22.19,29.07,-1,2394920,2387924.865
"2006/2007",14,31,"7/30/2006",200631,200607,2006,0,3,3,0,6,0,12,0.1531286,0.09955,45.03,297.9,303.1,155.18,2.8,300.4142857,22.19,29.07,-1,2394920,2387683.654
"2006/2007",15,32,"8/6/2006",200632,200608,2006,0,7,0,0,8,1,16,0.1309857,0.0136,21.99,298.8,303,44.1,2.571428571,300.8428571,21.59,29.22,-1.7,2394920,2387442.442
"2006/2007",16,33,"8/13/2006",200633,200608,2006,0,2,0,0,8,0,10,0.1753,0.0139,66.82,299,302.5,35.7,2.585714286,300.8928571,21.59,29.22,-1.7,2394920,2387201.231
"2006/2007",17,34,"8/20/2006",200634,200608,2006,0,5,3,0,8,0,16,0.1789833,0.00345,50.51,299.1,303.2,26,2.571428571,301.2142857,21.59,29.22,-1.7,2394920,2386960.019
"2006/2007",18,35,"8/27/2006",200635,200608,2006,0,4,5,0,7,2,18,0.1232,0.079825,25.12,298.8,303.1,6.6,2.971428571,301.2714286,21.59,29.22,-1.7,2394920,2386718.808
"2006/2007",19,36,"9/3/2006",200636,200609,2006,0,5,1,1,6,2,15,0.1328,-0.02706667,67.84,299.4,304.2,29,2.985714286,301.2928571,21.43,29.4,-1,2394920,2386477.596
"2006/2007",20,37,"9/10/2006",200637,200609,2006,0,3,7,0,12,1,23,0.1815,-0.0535,30.4,298.8,303.7,16.2,3.657142857,301.4857143,21.43,29.4,-1,2394920,2386236.385
"2006/2007",21,38,"9/17/2006",200638,200609,2006,0,7,4,0,6,0,17,0.1719286,-0.0162,12.65,299,304.2,9.46,3.842857143,301.5928571,21.43,29.4,-1,2394920,2385995.173
"2006/2007",22,39,"9/24/2006",200639,200609,2006,0,12,6,0,13,2,33,0.1676,-0.03535,27.2,299.6,303.7,16.7,3.142857143,301.6142857,21.43,29.4,-1,2394920,2385753.962
"2006/2007",23,40,"10/1/2006",200640,200610,2006,0,4,3,0,8,0,15,0.1958714,0.0266466204708086,44.38,299.2,303.3,26.3,2.7,301.3928571,22.22,29.44,-2.1,2394920,2385512.75
"2006/2007",24,41,"10/8/2006",200641,200610,2006,0,4,5,0,3,1,13,0.2508833,-0.1497,57.01,298.6,303.1,26.8,2.9,301.1071429,22.22,29.44,-2.1,2394920,2385271.538
"2006/2007",25,42,"10/15/2006",200642,200610,2006,0,5,2,0,4,0,11,0.05842857,0.1152,102.57,298.9,302.9,37,2.885714286,300.6714286,22.22,29.44,-2.1,2394920,2385030.327
"2006/2007",26,43,"10/22/2006",200643,200610,2006,1,6,2,0,4,1,14,0.12805,-0.0364,15.91,299.2,303.4,45.62,2.871428571,300.9928571,22.22,29.44,-2.1,2394920,2384789.115
"2006/2007",27,44,"10/29/2006",200644,200610,2006,0,1,5,0,11,0,17,0.1134143,0.0707,6.61,299.2,303,17.7,2.671428571,301.0642857,22.22,29.44,-2.1,2394920,2384547.904
"2006/2007",28,45,"11/5/2006",200645,200611,2006,0,5,5,0,8,1,19,0.1843571,-0.0331,0,298.6,302.8,0.8,2.671428571,300.9642857,22.69,29.63,0.1,2394920,2384306.692
"2006/2007",29,46,"11/12/2006",200646,200611,2006,0,5,4,1,9,1,20,0.1308143,-0.4561,73.04,296.5,301.9,38.72,2.628571429,299.3,22.69,29.63,0.1,2394920,2384065.481
"2006/2007",30,47,"11/19/2006",200647,200611,2006,0,4,1,0,7,0,12,0.1929,-0.01176667,24.68,297.9,302.4,12.6,3.185714286,300.3214286,22.69,29.63,0.1,2394920,2383824.269
"2006/2007",31,48,"11/26/2006",200648,200611,2006,0,6,6,0,9,0,21,0.02602857,0.0270207043877899,56.9,298.2,302.2,37.51,2.371428571,299.9,22.69,29.63,0.1,2394920,2383583.058
"2006/2007",32,49,"12/3/2006",200649,200612,2006,0,3,3,0,1,0,7,0.09608571,-0.05264,0,297.5,301.3,24.4,2.185714286,299.5071429,23.45,29.47,-0.5,2394920,2383341.846
"2006/2007",33,50,"12/10/2006",200650,200612,2006,0,2,6,0,10,1,19,0.1963143,0.025325,0,298.2,300.8,11.2,1.9,299.65,23.45,29.47,-0.5,2394920,2383100.635
"2006/2007",34,51,"12/17/2006",200651,200612,2006,0,2,4,0,2,2,10,0.1255167,0.0318,64.08,297.5,301.4,27.4,2.185714286,299.2642857,23.45,29.47,-0.5,2394920,2382859.423
"2006/2007",35,52,"12/24/2006",200652,200612,2006,0,2,5,0,5,1,13,0.1697667,-0.1376,5.38,297.9,300.8,12.7,1.885714286,299.0857143,23.45,29.47,-0.5,2394920,2382618.212
"2006/2007",36,1,"1/1/2007",200701,200701,2007,0,1,5,0,4,0,10,0.1446,0.05124,0,297.3,300.3,18.5,2.071428571,298.75,24.99,28.93,-1.3,2382377,2382377
"2006/2007",37,2,"1/8/2007",200702,200701,2007,0,1,2,0,3,2,8,0.2065429,-0.03805,63.41,295.9,300.6,64.29,3.071428571,298.3214286,24.99,28.93,-1.3,2382377,2382135.173
"2006/2007",38,3,"1/15/2007",200703,200701,2007,0,3,6,0,10,2,21,0.06577143,-0.0043,0,296.6,299.5,10.53,2.071428571,298.3357143,24.99,28.93,-1.3,2382377,2381893.346
"2006/2007",39,4,"1/22/2007",200704,200701,2007,0,5,1,1,3,1,11,0.2523286,0.1152,0,295.5,301.3,0.4,3.428571429,298.2142857,24.99,28.93,-1.3,2382377,2381651.519
"2006/2007",40,5,"1/29/2007",200705,200701,2007,0,2,2,0,4,1,9,0.1395429,0.041,0,295.9,300.4,0.6,2.828571429,298.7142857,24.99,28.93,-1.3,2382377,2381409.692
"2006/2007",41,6,"2/5/2007",200706,200702,2007,0,4,5,0,5,0,14,0.2347,0.0658,0,295.8,301.4,1.2,3.414285714,298.5642857,26.24,28.62,-0.1,2382377,2381167.865
"2006/2007",42,7,"2/12/2007",200707,200702,2007,0,6,4,0,4,0,14,0.1923143,-0.07194,0,296.5,301.2,0.53,3.257142857,299.0714286,26.24,28.62,-0.1,2382377,2380926.038
"2006/2007",43,8,"2/19/2007",200708,200702,2007,0,3,7,0,5,0,15,0.1567857,0.1016,0,295.7,301,28.89,3.057142857,298.2571429,26.24,28.62,-0.1,2382377,2380684.212
"2006/2007",44,9,"2/26/2007",200709,200702,2007,0,4,8,0,5,1,18,0.05438333,-0.01975,0,296.9,301.5,4.13,3.042857143,299.2785714,26.24,28.62,-0.1,2382377,2380442.385
"2006/2007",45,10,"3/5/2007",200710,200703,2007,0,3,7,0,6,0,16,0.1208571,-0.0189,0,297.6,301,1.5,2.785714286,299.4071429,25.74,28.57,0.3,2382377,2380200.558
"2006/2007",46,11,"3/12/2007",200711,200703,2007,0,5,0,0,6,1,12,0.1754857,0.0018,9.12,296.6,301.8,4.7,2.885714286,298.5714286,25.74,28.57,0.3,2382377,2379958.731
"2006/2007",47,12,"3/19/2007",200712,200703,2007,0,7,4,0,8,1,20,0.1492,0.01655,33.72,297.1,300.9,22.6,2.542857143,298.9142857,25.74,28.57,0.3,2382377,2379716.904
"2006/2007",48,13,"3/26/2007",200713,200703,2007,0,3,1,0,4,0,8,0.08295714,0.035575,90.68,296.5,300,39.2,2.142857143,298.0571429,25.74,28.57,0.3,2382377,2379475.077
"2006/2007",49,14,"4/2/2007",200714,200704,2007,0,0,1,0,2,0,3,0.1638429,0.03325,13.09,295.9,301.2,1.3,2.842857143,298.4071429,24.3,28.7,-0.2,2382377,2379233.25
"2006/2007",50,15,"4/9/2007",200715,200704,2007,0,2,2,0,8,1,13,0.2322286,0.0033,0,297.6,301.7,1.12,3.128571429,299.5357143,24.3,28.7,-0.2,2382377,2378991.423
"2006/2007",51,16,"4/16/2007",200716,200704,2007,0,1,1,0,2,0,4,0.08502857,0.04426667,69.7,296.9,302.8,40.9,3.528571429,299.55,24.3,28.7,-0.2,2382377,2378749.596
"2006/2007",52,17,"4/23/2007",200717,200704,2007,0,0,0,0,1,0,1,0.0642,0.02055,93.03,296.6,301,80.01,2.171428571,298.7,24.3,28.7,-0.2,2382377,2378507.769
"2007/2008",1,18,"4/30/2007",200718,200704,2007,0,6,0,0,4,0,10,0.1175571,0.01195,9.83,297.6,301.8,44.1,2.542857143,299.3714286,24.3,28.7,-0.2,2382377,2378265.942
"2007/2008",2,19,"5/7/2007",200719,200705,2007,0,3,3,0,2,0,8,0.1718429,-0.02765,6.8,298.2,303.1,11.7,3.114285714,300.6428571,22.73,28.86,-0.2,2382377,2378024.115
"2007/2008",3,20,"5/14/2007",200720,200705,2007,0,0,6,0,7,0,13,0.2370857,0.01205,6.2,298.7,303,1.2,3.214285714,300.9214286,22.73,28.86,-0.2,2382377,2377782.288
"2007/2008",4,21,"5/21/2007",200721,200705,2007,0,0,4,0,6,0,10,0.07848571,0.0211,45.7,298.3,303.3,22,3.428571429,300.7,22.73,28.86,-0.2,2382377,2377540.462
"2007/2008",5,22,"5/28/2007",200722,200705,2007,0,1,13,0,6,1,21,0.1072571,0.1007333,85.81,298.9,303.3,20.24,3.385714286,301.15,22.73,28.86,-0.2,2382377,2377298.635
"2007/2008",6,23,"6/4/2007",200723,200706,2007,0,3,7,0,7,1,18,0.1657286,-0.0616,62.42,298.4,302.9,22.4,2.542857143,300.5714286,21.59,28.98,0.9,2382377,2377056.808
"2007/2008",7,24,"6/11/2007",200724,200706,2007,0,4,7,0,9,1,21,0.08591429,-0.02493333,15.76,298.9,303.6,8.4,3.071428571,301.3071429,21.59,28.98,0.9,2382377,2376814.981
"2007/2008",8,25,"6/18/2007",200725,200706,2007,0,6,13,0,12,3,34,0.2087,0.04328,46.08,299.3,303.7,9.3,2.6,301.3285714,21.59,28.98,0.9,2382377,2376573.154
"2007/2008",9,26,"6/25/2007",200726,200706,2007,0,4,4,1,13,3,25,0.1632,0.11865,19.09,299.1,303.2,19.8,3,301.0714286,21.59,28.98,0.9,2382377,2376331.327
"2007/2008",10,27,"7/2/2007",200727,200707,2007,2,3,9,0,18,2,34,0.1635714,0.005633333,1.13,298.7,303.1,11.96,2.814285714,301.0071429,20.27,28.81,-0.5,2382377,2376089.5
"2007/2008",11,28,"7/9/2007",200728,200707,2007,1,6,11,1,11,3,33,0.1797571,0.05715,40.7,298.8,303.2,11.72,2.942857143,301.1571429,20.27,28.81,-0.5,2382377,2375847.673
"2007/2008",12,29,"7/16/2007",200729,200707,2007,2,7,21,0,9,1,40,0.0914,0.0875,85.11,298.4,302.9,49.64,2.914285714,300.5,20.27,28.81,-0.5,2382377,2375605.846
"2007/2008",13,30,"7/23/2007",200730,200707,2007,5,10,20,0,6,1,42,0.1148571,0.0335,1.02,299.3,303.1,6,2.842857143,301.3071429,20.27,28.81,-0.5,2382377,2375364.019
"2007/2008",14,31,"7/30/2007",200731,200707,2007,0,3,23,0,7,3,36,0.2433714,0.1004,37.75,299,303,22.7,2.528571429,301.1642857,20.27,28.81,-0.5,2382377,2375122.192
"2007/2008",15,32,"8/6/2007",200732,200708,2007,2,9,35,0,23,3,72,0.1158571,0.03105,72.44,299,303,28.7,2.514285714,301.0571429,19.16,28.58,0.7,2382377,2374880.365
"2007/2008",16,33,"8/13/2007",200733,200708,2007,8,14,28,2,21,2,75,0.1259429,0.00625,34.47,298.9,302.9,52.12,2.828571429,301.0714286,19.16,28.58,0.7,2382377,2374638.538
"2007/2008",17,34,"8/20/2007",200734,200708,2007,5,14,34,3,19,1,76,0.2724857,0.0927,62.56,299,303.7,35.69,2.585714286,300.9928571,19.16,28.58,0.7,2382377,2374396.712
"2007/2008",18,35,"8/27/2007",200735,200708,2007,7,6,53,5,16,5,92,0.1315429,0.06376667,30.77,298.9,303.3,19.44,3.157142857,301.2071429,19.16,28.58,0.7,2382377,2374154.885
"2007/2008",19,36,"9/3/2007",200736,200709,2007,6,14,34,1,12,4,71,0.2021857,0.0433,10.37,298.8,303.5,20.9,3.114285714,301.1142857,18.57,28.12,0.3,2382377,2373913.058
"2007/2008",20,37,"9/10/2007",200737,200709,2007,10,13,58,1,26,4,112,0.1874857,0.0569,70.39,298.9,303.1,26.78,2.685714286,301.3571429,18.57,28.12,0.3,2382377,2373671.231
"2007/2008",21,38,"9/17/2007",200738,200709,2007,9,6,52,0,37,2,106,0.1319286,0.0749,94.37,299,303.5,16.05,3.614285714,301.1928571,18.57,28.12,0.3,2382377,2373429.404
"2007/2008",22,39,"9/24/2007",200739,200709,2007,6,15,48,1,27,4,101,0.1446286,-0.00294,74.5,299.1,303.5,14.1,2.8,301.1,18.57,28.12,0.3,2382377,2373187.577
"2007/2008",23,40,"10/1/2007",200740,200710,2007,13,23,74,3,45,12,170,0.1177286,0.02476667,108.26,299.3,302.8,23.8,2.842857143,300.8642857,18.8,27.86,1.2,2382377,2372945.75
"2007/2008",24,41,"10/8/2007",200741,200710,2007,7,19,59,0,45,5,135,0.1263429,0.104,17.56,299.4,303.6,11.08,3.328571429,301.5357143,18.8,27.86,1.2,2382377,2372703.923
"2007/2008",25,42,"10/15/2007",200742,200710,2007,10,13,41,0,37,5,106,0.1897571,0.1326667,16.48,299.4,303.1,8.66,2.428571429,301.3,18.8,27.86,1.2,2382377,2372462.096
"2007/2008",26,43,"10/22/2007",200743,200710,2007,7,6,25,3,20,7,68,0.1764,-0.00915,137.55,297.7,302,177.94,2.385714286,299.6071429,18.8,27.86,1.2,2382377,2372220.269
"2007/2008",27,44,"10/29/2007",200744,200710,2007,2,4,8,0,29,5,48,0.1235286,0.0543,15.25,297.8,302.6,10.7,2.485714286,300.7428571,18.8,27.86,1.2,2382377,2371978.442
"2007/2008",28,45,"11/5/2007",200745,200711,2007,2,5,27,0,12,2,48,0.1728833,-0.0486,42,297.5,303.1,17.6,3.7,300.0928571,19.49,27.42,1.4,2382377,2371736.615
"2007/2008",29,46,"11/12/2007",200746,200711,2007,0,0,9,0,15,2,26,0.2025429,-0.06255,73.37,297.9,301.8,32.3,2.457142857,300.0285714,19.49,27.42,1.4,2382377,2371494.788
"2007/2008",30,47,"11/19/2007",200747,200711,2007,1,2,8,0,17,5,33,0.1562857,0.0178042486045133,15.95,297.3,300.7,26.43,2.085714286,299.1285714,19.49,27.42,1.4,2382377,2371252.962
"2007/2008",31,48,"11/26/2007",200748,200711,2007,3,0,10,0,16,0,29,0.1290857,-0.04166667,17.85,297.1,300.8,69.55,2.085714286,299.0571429,19.49,27.42,1.4,2382377,2371011.135
"2007/2008",32,49,"12/3/2007",200749,200712,2007,1,1,4,0,11,0,17,0.089,-0.04235,31.3,297.3,300.9,42.82,2.4,299.1285714,21.02,27.3,2.7,2382377,2370769.308
"2007/2008",33,50,"12/10/2007",200750,200712,2007,0,0,1,0,10,1,12,0.1431714,-0.04555,62.11,296.2,300.4,71.73,2.5,298.7071429,21.02,27.3,2.7,2382377,2370527.481
"2007/2008",34,51,"12/17/2007",200751,200712,2007,2,0,1,1,9,0,13,0.1501714,-0.039,0,295.5,300.8,4.16,2.942857143,298.7857143,21.02,27.3,2.7,2382377,2370285.654
"2007/2008",35,52,"12/24/2007",200752,200712,2007,1,0,1,1,12,2,17,0.1445778,0.0163,0,297.4,300.2,13.3,1.871428571,298.7785714,21.02,27.3,2.7,2382377,2370043.827
"2007/2008",36,1,"1/1/2008",200801,200801,2008,0,2,2,0,11,0,15,0.1955571,-0.3096,37.24,296.3,300,37.66,2.057142857,298.2285714,23.86,26.62,2.9,2369802,2369802
"2007/2008",37,2,"1/8/2008",200802,200801,2008,1,1,6,0,6,0,14,0.2442857,-0.10825,0,295.3,300.1,4.1,3,297.8714286,23.86,26.62,2.9,2369802,2369580.962
"2007/2008",38,3,"1/15/2008",200803,200801,2008,2,0,5,0,8,0,15,0.1088429,0.0383,81.22,296.4,299.5,27.16,2,298.1285714,23.86,26.62,2.9,2369802,2369359.923
"2007/2008",39,4,"1/22/2008",200804,200801,2008,1,0,6,0,3,0,10,0.1602143,-0.2153,0,294.3,300.7,2.7,3.3,298.1785714,23.86,26.62,2.9,2369802,2369138.885
"2007/2008",40,5,"1/29/2008",200805,200801,2008,1,0,2,0,6,0,9,0.1709429,-0.1354,0,295.4,299.3,19.7,2.071428571,297.2785714,23.86,26.62,2.9,2369802,2368917.846
"2007/2008",41,6,"2/5/2008",200806,200802,2008,1,0,0,0,1,0,2,0.2711714,-0.0032,0,296.5,299.3,10.17,2.157142857,297.9071429,26.32,26.43,4.4,2369802,2368696.808
"2007/2008",42,7,"2/12/2008",200807,200802,2008,1,0,1,0,4,0,6,0.1492714,-0.0631,0,296.4,299.6,8.3,1.885714286,298.0571429,26.32,26.43,4.4,2369802,2368475.769
"2007/2008",43,8,"2/19/2008",200808,200802,2008,1,0,1,0,6,0,8,0.2281286,-0.09506667,0,296.3,299.9,6.46,2.285714286,298.0714286,26.32,26.43,4.4,2369802,2368254.731
"2007/2008",44,9,"2/26/2008",200809,200802,2008,1,0,1,0,3,0,5,0.1173429,0.01542,0,295.5,299.9,6.5,2.614285714,298.0071429,26.32,26.43,4.4,2369802,2368033.692
"2007/2008",45,10,"3/4/2008",200810,200803,2008,1,0,0,0,0,0,1,0.1541857,-0.09003333,0,296.1,299.5,9.38,2.085714286,297.6428571,27.3,26.84,2.4,2369802,2367812.654
"2007/2008",46,11,"3/11/2008",200811,200803,2008,1,0,0,0,1,0,2,0.1410143,-0.1412,0,294.9,299.8,0.9,3.871428571,297.4357143,27.3,26.84,2.4,2369802,2367591.615
"2007/2008",47,12,"3/18/2008",200812,200803,2008,0,0,2,0,1,0,3,0.088,0.02445,27.19,294.4,299.7,7.55,2.885714286,296.9571429,27.3,26.84,2.4,2369802,2367370.577
"2007/2008",48,13,"3/25/2008",200813,200803,2008,0,1,1,0,2,0,4,0.2962429,-0.0399,7.98,296.5,299.8,3.67,2.714285714,298.2285714,27.3,26.84,2.4,2369802,2367149.538
"2007/2008",49,14,"4/1/2008",200814,200804,2008,0,0,0,0,2,1,3,0.06638571,-0.01683333,12.8,295.8,299.4,35,2.185714286,297.5642857,25.89,27.44,1.1,2369802,2366928.5
"2007/2008",50,15,"4/8/2008",200815,200804,2008,0,0,0,0,1,0,1,0.1412143,-0.05275,0,295.9,299.7,4.82,2.785714286,297.7785714,25.89,27.44,1.1,2369802,2366707.462
"2007/2008",51,16,"4/15/2008",200816,200804,2008,0,1,2,0,0,0,3,0.2098429,0.00409344662970311,0,295.9,300.9,2.17,3.957142857,298.6928571,25.89,27.44,1.1,2369802,2366486.423
"2007/2008",52,17,"4/22/2008",200817,200804,2008,2,0,1,0,2,0,5,0.09058571,-0.01036667,78.6,296.4,301.1,25.37,3.128571429,298.55,25.89,27.44,1.1,2369802,2366265.385
"2008/2009",1,18,"4/29/2008",200818,200804,2008,0,0,1,0,1,0,2,0.0912,-0.0189,12.56,296.7,300.8,21.83,2.571428571,298.5571429,25.89,27.44,1.1,2369802,2366044.346
"2008/2009",2,19,"5/6/2008",200819,200805,2008,1,0,0,0,2,0,3,0.07231429,-0.0124,3.66,296.4,302.2,4.12,4.428571429,299.3571429,24.41,27.9,-0.1,2369802,2365823.308
"2008/2009",3,20,"5/13/2008",200820,200805,2008,0,0,0,0,2,0,2,0.09152857,-0.0121090132773888,0,296.9,303,2.2,4.342857143,299.7285714,24.41,27.9,-0.1,2369802,2365602.269
"2008/2009",4,21,"5/20/2008",200821,200805,2008,1,0,0,0,2,0,3,0.1256857,-0.01986667,24.09,297.3,302.3,4.36,3.542857143,299.6714286,24.41,27.9,-0.1,2369802,2365381.231
